2021 Aug 06 08:28:58
                     Time,      [CH4]_ppm,   [CH4]_ppm_se,      [H2O]_ppm,   [H2O]_ppm_se,      [CO2]_ppm,   [CO2]_ppm_se,      GasP_torr,   GasP_torr_se,         GasT_C,      GasT_C_se,         AmbT_C,      AmbT_C_se,         RD0_us,      RD0_us_se,         RD1_us,      RD1_us_se,       Fit_Flag
    08/06/21 09:38:26.697,    1.99167e+00,    3.27048e-04,    1.77761e+04,    1.10473e+01,    7.03809e+02,    5.51069e-01,    1.40490e+02,    8.80687e-03,    2.82049e+01,    5.46351e-04,    1.29684e+02,    7.90114e-03,    9.62227e+00,    1.32406e-03,    8.38870e+00,    6.94955e-04,              3
    08/06/21 09:38:36.802,    1.99375e+00,    3.37603e-03,    1.77856e+04,    6.23753e+00,    6.99942e+02,    5.64615e+00,    1.40492e+02,    8.48204e-03,    2.82181e+01,    1.64673e-03,    1.29544e+02,    1.79465e-02,    9.62044e+00,    1.11034e-03,    8.38764e+00,    7.17424e-04,              3
    08/06/21 09:38:46.764,    2.09280e+00,    8.95757e-03,    1.76786e+04,    2.13203e+01,    5.38719e+02,    1.42020e+01,    1.40478e+02,    6.54877e-03,    2.82322e+01,    1.32483e-03,    1.29403e+02,    1.22273e-02,    9.62227e+00,    1.01233e-03,    8.39088e+00,    8.59606e-04,              3
    08/06/21 09:38:56.896,    2.13574e+00,    1.41626e-03,    1.75497e+04,    1.37414e+01,    4.68362e+02,    2.30446e+00,    1.40485e+02,    6.56686e-03,    2.82389e+01,    1.64797e-03,    1.29320e+02,    2.01069e-02,    9.61947e+00,    5.67304e-04,    8.38960e+00,    1.33987e-03,              3
    08/06/21 09:39:07.008,    2.14205e+00,    4.58927e-04,    1.75068e+04,    1.41078e+01,    4.58459e+02,    1.83656e-01,    1.40486e+02,    9.06627e-03,    2.82514e+01,    1.66446e-03,    1.29196e+02,    1.71616e-02,    9.61884e+00,    2.11463e-03,    8.38950e+00,    1.01304e-03,              3
    08/06/21 09:39:16.981,    2.14159e+00,    4.91880e-04,    1.74994e+04,    7.00702e+00,    4.57852e+02,    1.17064e-01,    1.40484e+02,    7.22973e-03,    2.82648e+01,    1.29106e-03,    1.29084e+02,    1.25241e-02,    9.61935e+00,    9.92436e-04,    8.38937e+00,    8.95927e-04,              3
    08/06/21 09:39:27.020,    2.14294e+00,    5.42127e-04,    1.74999e+04,    9.50806e+00,    4.54263e+02,    6.58748e-01,    1.40485e+02,    8.79403e-03,    2.82749e+01,    1.92459e-03,    1.28978e+02,    1.98669e-02,    9.61746e+00,    1.11267e-03,    8.39043e+00,    1.11183e-03,              3
    08/06/21 09:39:37.118,    2.15198e+00,    1.41100e-03,    1.74442e+04,    1.56930e+01,    4.75925e+02,    4.37933e+00,    1.40493e+02,    9.02659e-03,    2.82838e+01,    1.73413e-03,    1.28896e+02,    1.70366e-02,    9.61883e+00,    1.02331e-03,    8.38677e+00,    1.24427e-03,              3
    08/06/21 09:39:47.128,    2.15868e+00,    4.40045e-04,    1.73113e+04,    1.54673e+01,    4.76122e+02,    1.81824e+00,    1.40484e+02,    8.43746e-03,    2.82959e+01,    2.12002e-03,    1.28765e+02,    2.02473e-02,    9.61655e+00,    1.60459e-03,    8.38752e+00,    9.50825e-04,              3
    08/06/21 09:39:57.246,    2.15849e+00,    5.23498e-04,    1.72792e+04,    1.08478e+01,    4.75628e+02,    4.47849e+00,    1.40487e+02,    7.43441e-03,    2.83088e+01,    1.53629e-03,    1.28642e+02,    1.69682e-02,    9.61615e+00,    1.00417e-03,    8.38955e+00,    1.34675e-03,              3
    08/06/21 09:40:07.317,    2.16239e+00,    7.33748e-04,    1.71590e+04,    2.03748e+01,    4.40347e+02,    1.60617e+00,    1.40478e+02,    7.54874e-03,    2.83182e+01,    1.21130e-03,    1.28548e+02,    1.64192e-02,    9.61521e+00,    7.96768e-04,    8.38948e+00,    1.02589e-03,              3
    08/06/21 09:40:17.405,    2.16452e+00,    4.31587e-04,    1.69985e+04,    1.64999e+01,    4.47031e+02,    9.40851e-01,    1.40470e+02,    6.73364e-03,    2.83271e+01,    9.10128e-04,    1.28471e+02,    1.20271e-02,    9.61678e+00,    9.82230e-04,    8.38854e+00,    8.52185e-04,              3
    08/06/21 09:40:27.417,    2.16443e+00,    4.29609e-04,    1.69155e+04,    1.26696e+01,    4.61559e+02,    1.94341e+00,    1.40478e+02,    6.33856e-03,    2.83364e+01,    9.59971e-04,    1.28385e+02,    9.64872e-03,    9.61463e+00,    1.33349e-03,    8.38816e+00,    9.44168e-04,              3
    08/06/21 09:40:37.502,    2.16225e+00,    4.18918e-04,    1.68673e+04,    1.05070e+01,    4.48393e+02,    1.78891e+00,    1.40483e+02,    7.87946e-03,    2.83442e+01,    1.56625e-03,    1.28297e+02,    1.64791e-02,    9.61433e+00,    1.62790e-03,    8.38746e+00,    7.66341e-04,              3
    08/06/21 09:40:47.511,    2.16569e+00,    5.92857e-04,    1.67225e+04,    2.65922e+01,    4.29063e+02,    1.40127e+00,    1.40482e+02,    9.05273e-03,    2.83519e+01,    1.48985e-03,    1.28230e+02,    1.69694e-02,    9.61579e+00,    8.35447e-04,    8.38672e+00,    1.09502e-03,              3
    08/06/21 09:40:57.740,    2.16886e+00,    3.90443e-04,    1.64695e+04,    2.01768e+01,    4.22673e+02,    8.89067e-01,    1.40477e+02,    6.18375e-03,    2.83635e+01,    1.69607e-03,    1.28113e+02,    1.83252e-02,    9.61433e+00,    1.19570e-03,    8.38596e+00,    7.33638e-04,              3
    08/06/21 09:41:07.674,    2.16574e+00,    6.69043e-04,    1.64815e+04,    1.79178e+01,    5.92194e+02,    3.52140e+01,    1.40482e+02,    8.79752e-03,    2.83683e+01,    1.82260e-03,    1.28070e+02,    1.97887e-02,    9.61390e+00,    1.38666e-03,    8.38500e+00,    1.37766e-03,              3
    08/06/21 09:41:17.825,    2.16341e+00,    5.64117e-04,    1.65768e+04,    7.51061e+00,    6.11277e+02,    1.64519e+01,    1.40484e+02,    5.94739e-03,    2.83837e+01,    1.92048e-03,    1.27938e+02,    1.75892e-02,    9.61620e+00,    1.16821e-03,    8.38533e+00,    1.54189e-03,              3
    08/06/21 09:41:27.754,    2.16267e+00,    3.87423e-04,    1.65925e+04,    1.49773e+01,    5.11111e+02,    3.98289e+00,    1.40470e+02,    7.77445e-03,    2.83918e+01,    1.62834e-03,    1.27822e+02,    8.70430e-03,    9.61841e+00,    1.16178e-03,    8.38651e+00,    1.39117e-03,              3
    08/06/21 09:41:37.806,    2.16122e+00,    5.33845e-04,    1.66922e+04,    1.21860e+01,    4.99344e+02,    5.69010e-01,    1.40482e+02,    8.48163e-03,    2.84015e+01,    1.07307e-03,    1.27751e+02,    1.17376e-02,    9.61690e+00,    1.01700e-03,    8.38660e+00,    8.17292e-04,              3
    08/06/21 09:41:47.991,    2.15966e+00,    4.75844e-04,    1.67618e+04,    1.51651e+01,    5.10175e+02,    2.03409e+00,    1.40481e+02,    7.52919e-03,    2.84109e+01,    1.43506e-03,    1.27650e+02,    1.48132e-02,    9.61607e+00,    1.00271e-03,    8.38733e+00,    4.71136e-04,              3
    08/06/21 09:41:58.011,    2.15477e+00,    8.60384e-04,    1.68576e+04,    1.14006e+01,    5.28875e+02,    1.17431e+00,    1.40484e+02,    8.68450e-03,    2.84189e+01,    1.73819e-03,    1.27575e+02,    1.72577e-02,    9.61585e+00,    1.09362e-03,    8.38658e+00,    1.36077e-03,              3
    08/06/21 09:42:08.072,    2.14995e+00,    6.03898e-04,    1.69174e+04,    1.61749e+01,    5.41415e+02,    8.71686e-01,    1.40480e+02,    5.51472e-03,    2.84314e+01,    1.64182e-03,    1.27473e+02,    2.06003e-02,    9.61680e+00,    7.30127e-04,    8.38582e+00,    1.37969e-03,              3
    08/06/21 09:42:18.113,    2.14452e+00,    5.09471e-04,    1.69608e+04,    1.30745e+01,    5.48308e+02,    8.01439e-01,    1.40489e+02,    7.63896e-03,    2.84390e+01,    1.75145e-03,    1.27399e+02,    1.57044e-02,    9.61867e+00,    1.34751e-03,    8.38609e+00,    1.12820e-03,              3
    08/06/21 09:42:28.203,    2.13935e+00,    6.98678e-04,    1.69956e+04,    8.76952e+00,    5.59750e+02,    1.08417e+00,    1.40486e+02,    7.37567e-03,    2.84494e+01,    1.68480e-03,    1.27274e+02,    2.33267e-02,    9.61625e+00,    1.34986e-03,    8.38729e+00,    8.02480e-04,              3
    08/06/21 09:42:38.215,    2.13407e+00,    5.41355e-04,    1.70241e+04,    1.02425e+01,    5.71555e+02,    1.02573e+00,    1.40489e+02,    9.59649e-03,    2.84584e+01,    1.62048e-03,    1.27177e+02,    2.04028e-02,    9.61483e+00,    6.15170e-04,    8.38477e+00,    1.41955e-03,              3
    08/06/21 09:42:48.314,    2.12869e+00,    6.67382e-04,    1.70531e+04,    8.09029e+00,    5.83314e+02,    1.15077e+00,    1.40482e+02,    6.04073e-03,    2.84693e+01,    1.59604e-03,    1.27085e+02,    1.83927e-02,    9.61179e+00,    1.18298e-03,    8.38513e+00,    1.38854e-03,              3
    08/06/21 09:42:58.493,    2.12175e+00,    7.17377e-04,    1.70849e+04,    1.06099e+01,    5.95241e+02,    7.97425e-01,    1.40491e+02,    7.42808e-03,    2.84795e+01,    1.58430e-03,    1.26998e+02,    1.27257e-02,    9.61504e+00,    2.08444e-03,    8.38524e+00,    2.75702e-03,              3
    08/06/21 09:43:08.479,    2.11641e+00,    5.32991e-04,    1.70717e+04,    9.35872e+00,    6.03537e+02,    7.85591e-01,    1.40484e+02,    5.47421e-03,    2.84933e+01,    1.26841e-03,    1.26864e+02,    1.39134e-02,    9.61971e+00,    2.84936e-03,    8.38078e+00,    2.75714e-03,              3
    08/06/21 09:43:18.515,    2.11216e+00,    4.65503e-04,    1.71016e+04,    8.96437e+00,    6.13694e+02,    9.96515e-01,    1.40476e+02,    6.68727e-03,    2.85040e+01,    1.11373e-03,    1.26769e+02,    1.12318e-02,    9.61577e+00,    2.07064e-03,    8.38561e+00,    1.67826e-03,              3
    08/06/21 09:43:28.514,    2.10559e+00,    8.35217e-04,    1.70780e+04,    8.33836e+00,    6.24864e+02,    1.13798e+00,    1.40477e+02,    6.09723e-03,    2.85103e+01,    7.60781e-04,    1.26710e+02,    1.04690e-02,    9.61652e+00,    1.71884e-03,    8.38559e+00,    1.75204e-03,              3
    08/06/21 09:43:38.581,    2.09992e+00,    7.44141e-04,    1.70810e+04,    9.03246e+00,    6.34453e+02,    9.38170e-01,    1.40472e+02,    6.72001e-03,    2.85215e+01,    1.51642e-03,    1.26594e+02,    1.24979e-02,    9.61526e+00,    1.02781e-03,    8.38723e+00,    1.11103e-03,              3
    08/06/21 09:43:48.698,    2.09419e+00,    6.89420e-04,    1.71120e+04,    1.16464e+01,    6.45805e+02,    1.10760e+00,    1.40486e+02,    7.77756e-03,    2.85311e+01,    4.93808e-04,    1.26515e+02,    8.76444e-03,    9.61604e+00,    7.98924e-04,    8.38360e+00,    1.75887e-03,              3
    08/06/21 09:43:58.706,    2.08797e+00,    5.01974e-04,    1.71054e+04,    9.50756e+00,    6.55753e+02,    6.61364e-01,    1.40486e+02,    7.57515e-03,    2.85381e+01,    1.88070e-03,    1.26436e+02,    2.34078e-02,    9.61473e+00,    1.37537e-03,    8.38728e+00,    7.73013e-04,              3
    08/06/21 09:44:08.883,    2.08155e+00,    5.96734e-04,    1.71032e+04,    8.48932e+00,    6.67461e+02,    1.04781e+00,    1.40491e+02,    7.34295e-03,    2.85479e+01,    1.84734e-03,    1.26354e+02,    1.87705e-02,    9.61619e+00,    9.38591e-04,    8.38390e+00,    9.14580e-04,              3
    08/06/21 09:44:18.909,    2.07540e+00,    7.86799e-04,    1.71003e+04,    8.01142e+00,    6.77798e+02,    9.38700e-01,    1.40486e+02,    7.01481e-03,    2.85591e+01,    1.59772e-03,    1.26241e+02,    1.66216e-02,    9.61644e+00,    1.41237e-03,    8.38600e+00,    9.50826e-04,              3
    08/06/21 09:44:28.913,    2.06961e+00,    6.54533e-04,    1.71034e+04,    1.20987e+01,    6.87162e+02,    8.61160e-01,    1.40492e+02,    6.71267e-03,    2.85681e+01,    1.84888e-03,    1.26154e+02,    2.20153e-02,    9.61662e+00,    1.01721e-03,    8.38453e+00,    8.98842e-04,              3
    08/06/21 09:44:39.002,    2.06392e+00,    8.73796e-04,    1.70922e+04,    9.72932e+00,    6.97198e+02,    9.93664e-01,    1.40478e+02,    8.42103e-03,    2.85792e+01,    1.26220e-03,    1.26051e+02,    1.14622e-02,    9.61620e+00,    1.44380e-03,    8.38373e+00,    8.91563e-04,              3
    08/06/21 09:44:49.076,    2.05758e+00,    7.41484e-04,    1.70959e+04,    9.46591e+00,    7.06804e+02,    8.98899e-01,    1.40483e+02,    6.97638e-03,    2.85905e+01,    1.48930e-03,    1.25946e+02,    1.37698e-02,    9.61647e+00,    1.54518e-03,    8.38573e+00,    7.98483e-04,              3
    08/06/21 09:44:59.194,    2.05262e+00,    5.72156e-04,    1.71076e+04,    1.01653e+01,    7.14834e+02,    6.64517e-01,    1.40478e+02,    4.92881e-03,    2.86002e+01,    9.51495e-04,    1.25866e+02,    7.80284e-03,    9.61522e+00,    1.42458e-03,    8.38638e+00,    1.05552e-03,              3
    08/06/21 09:45:09.209,    2.04683e+00,    8.42654e-04,    1.71078e+04,    7.50547e+00,    7.25062e+02,    1.13507e+00,    1.40489e+02,    8.92375e-03,    2.86095e+01,    7.88030e-04,    1.25789e+02,    7.58096e-03,    9.61551e+00,    1.13939e-03,    8.38619e+00,    1.72233e-03,              3
    08/06/21 09:45:19.212,    2.04410e+00,    1.69176e-03,    1.70778e+04,    1.05109e+01,    7.24197e+02,    5.26030e+00,    1.40483e+02,    8.23459e-03,    2.86210e+01,    1.62472e-03,    1.25677e+02,    1.51853e-02,    9.61723e+00,    1.00331e-03,    8.38478e+00,    5.24742e-04,              3
    08/06/21 09:45:29.302,    2.08862e+00,    3.13300e-03,    1.71628e+04,    1.62368e+01,    6.01037e+02,    9.02061e+00,    1.40482e+02,    6.86584e-03,    2.86286e+01,    1.15130e-03,    1.25605e+02,    1.12811e-02,    9.61535e+00,    1.10449e-03,    8.38607e+00,    7.24218e-04,              3
    08/06/21 09:45:39.476,    2.10357e+00,    7.45954e-04,    1.72835e+04,    1.03494e+01,    5.55498e+02,    1.19985e+00,    1.40481e+02,    6.54310e-03,    2.86385e+01,    1.89330e-03,    1.25499e+02,    1.82803e-02,    9.61408e+00,    1.58024e-03,    8.38677e+00,    8.31419e-04,              3
    08/06/21 09:45:49.511,    2.10291e+00,    6.20154e-04,    1.73211e+04,    9.26001e+00,    5.48105e+02,    2.85565e-01,    1.40484e+02,    8.61754e-03,    2.86475e+01,    9.44479e-04,    1.25418e+02,    1.36765e-02,    9.61626e+00,    1.80805e-03,    8.38761e+00,    7.52113e-04,              3
    08/06/21 09:45:59.636,    2.10237e+00,    1.87080e-03,    1.73413e+04,    1.17713e+01,    5.36503e+02,    4.35799e+00,    1.40478e+02,    5.51298e-03,    2.86570e+01,    1.45646e-03,    1.25340e+02,    1.53620e-02,    9.61474e+00,    1.20972e-03,    8.38631e+00,    9.76085e-04,              3
    08/06/21 09:46:09.702,    2.14406e+00,    3.63429e-03,    1.69961e+04,    6.50246e+01,    4.47980e+02,    6.72473e+00,    1.40486e+02,    6.98648e-03,    2.86656e+01,    1.59639e-03,    1.25262e+02,    1.36978e-02,    9.61509e+00,    1.38131e-03,    8.38590e+00,    1.00837e-03,              3
    08/06/21 09:47:36.301,    2.16156e+00,    7.30775e-04,    1.65071e+04,    2.68542e+01,    4.29039e+02,    2.59758e+00,    1.40487e+02,    7.27119e-03,    2.86758e+01,    1.09156e-03,    1.25162e+02,    1.36160e-02,    9.61740e+00,    1.51650e-03,    8.38693e+00,    1.37985e-03,              3
    08/06/21 09:47:48.468,    2.15986e+00,    1.14351e-03,    1.65299e+04,    2.70959e+01,    4.63072e+02,    8.90679e+00,    1.40490e+02,    6.92936e-03,    2.87502e+01,    8.22430e-03,    1.24434e+02,    8.17381e-02,    9.61806e+00,    1.25634e-03,    8.39037e+00,    1.07904e-03,              3
    08/06/21 09:47:58.434,    2.15324e+00,    7.05070e-04,    1.68628e+04,    3.05679e+01,    5.49219e+02,    8.03001e+00,    1.40485e+02,    7.98450e-03,    2.87637e+01,    2.07163e-03,    1.24286e+02,    2.14107e-02,    9.61912e+00,    7.98605e-04,    8.38653e+00,    1.01319e-03,              3
    08/06/21 09:48:08.508,    2.15142e+00,    6.02001e-04,    1.71038e+04,    2.05471e+01,    4.74385e+02,    2.95658e+00,    1.40499e+02,    8.22837e-03,    2.87675e+01,    9.14782e-04,    1.24218e+02,    1.04576e-02,    9.61646e+00,    5.57959e-04,    8.38795e+00,    1.34941e-03,              3
    08/06/21 09:48:18.660,    2.14632e+00,    6.80318e-04,    1.72402e+04,    2.33236e+01,    4.64434e+02,    1.86199e-01,    1.40483e+02,    7.12333e-03,    2.87786e+01,    2.04795e-03,    1.24123e+02,    2.01210e-02,    9.61767e+00,    1.36450e-03,    8.38754e+00,    1.14096e-03,              3
    08/06/21 09:48:28.749,    2.13867e+00,    9.16426e-04,    1.74478e+04,    1.84482e+01,    4.73927e+02,    1.26111e+00,    1.40489e+02,    7.36233e-03,    2.87872e+01,    8.69151e-04,    1.24026e+02,    7.83607e-03,    9.61821e+00,    1.65573e-03,    8.38651e+00,    9.25987e-04,              3
    08/06/21 09:48:38.778,    2.14155e+00,    4.71620e-04,    1.75329e+04,    1.03623e+01,    4.80915e+02,    1.09583e+00,    1.40483e+02,    6.18701e-03,    2.87984e+01,    1.11233e-03,    1.23926e+02,    1.01223e-02,    9.61892e+00,    1.37946e-03,    8.38783e+00,    1.01594e-03,              3
    08/06/21 09:48:48.733,    2.14513e+00,    6.22916e-04,    1.75261e+04,    1.42515e+01,    4.60737e+02,    2.15914e+00,    1.40488e+02,    6.26914e-03,    2.88072e+01,    8.27898e-04,    1.23842e+02,    1.05616e-02,    9.61785e+00,    5.11423e-04,    8.38774e+00,    6.62841e-04,              3
    08/06/21 09:48:58.852,    2.15036e+00,    9.03891e-04,    1.74958e+04,    1.96532e+01,    4.45768e+02,    1.70959e+00,    1.40477e+02,    6.99038e-03,    2.88141e+01,    1.64665e-03,    1.23778e+02,    1.46245e-02,    9.61726e+00,    1.18819e-03,    8.38596e+00,    1.05727e-03,              3
    08/06/21 09:49:08.982,    2.15912e+00,    8.75601e-04,    1.71859e+04,    3.75806e+01,    4.29402e+02,    5.65251e-01,    1.40496e+02,    7.41253e-03,    2.88210e+01,    1.33572e-03,    1.23721e+02,    1.42777e-02,    9.61628e+00,    1.67081e-03,    8.38674e+00,    9.21537e-04,              3
    08/06/21 09:49:18.892,    2.15815e+00,    3.63082e-04,    1.69612e+04,    8.84699e+00,    4.71258e+02,    5.00045e+00,    1.40484e+02,    7.01853e-03,    2.88298e+01,    1.13789e-03,    1.23637e+02,    1.17862e-02,    9.61979e+00,    1.18640e-03,    8.38642e+00,    1.62301e-03,              3
    08/06/21 09:49:28.985,    2.15475e+00,    7.74650e-04,    1.69676e+04,    1.54785e+01,    4.67185e+02,    8.84794e-01,    1.40496e+02,    8.89740e-03,    2.88369e+01,    1.42771e-03,    1.23575e+02,    1.36744e-02,    9.61605e+00,    1.24781e-03,    8.38834e+00,    1.26416e-03,              3
    08/06/21 09:49:39.083,    2.14595e+00,    7.93448e-04,    1.72207e+04,    2.90087e+01,    4.69421e+02,    4.07965e-01,    1.40490e+02,    7.30172e-03,    2.88477e+01,    1.28832e-03,    1.23465e+02,    1.30060e-02,    9.61730e+00,    1.08374e-03,    8.38677e+00,    6.18912e-04,              3
    08/06/21 09:49:49.175,    2.14039e+00,    7.89900e-04,    1.74902e+04,    1.94217e+01,    4.74996e+02,    6.27778e-01,    1.40495e+02,    9.65270e-03,    2.88564e+01,    2.01938e-03,    1.23380e+02,    2.04529e-02,    9.61631e+00,    1.19107e-03,    8.38586e+00,    1.12069e-03,              3
    08/06/21 09:49:59.202,    2.13894e+00,    4.45968e-04,    1.76876e+04,    1.62039e+01,    4.79401e+02,    3.11146e-01,    1.40484e+02,    6.77548e-03,    2.88661e+01,    1.41258e-03,    1.23290e+02,    1.12105e-02,    9.61470e+00,    9.63115e-04,    8.38784e+00,    9.42592e-04,              3
    08/06/21 09:50:09.282,    2.13629e+00,    3.36455e-04,    1.77723e+04,    1.45828e+01,    4.86402e+02,    8.34618e-01,    1.40491e+02,    8.69836e-03,    2.88766e+01,    1.11001e-03,    1.23185e+02,    1.72914e-02,    9.61648e+00,    1.15262e-03,    8.38505e+00,    1.38410e-03,              3
    08/06/21 09:50:19.289,    2.13242e+00,    6.44798e-04,    1.78593e+04,    8.24386e+00,    4.96025e+02,    8.90466e-01,    1.40501e+02,    8.85376e-03,    2.88824e+01,    1.61345e-03,    1.23135e+02,    1.53007e-02,    9.61639e+00,    1.28156e-03,    8.38506e+00,    1.29185e-03,              3
    08/06/21 09:50:29.392,    2.13118e+00,    4.76501e-04,    1.79058e+04,    1.53475e+01,    5.05389e+02,    7.21913e-01,    1.40487e+02,    9.64390e-03,    2.88934e+01,    1.65345e-03,    1.23027e+02,    1.56640e-02,    9.61492e+00,    1.26760e-03,    8.38608e+00,    7.36430e-04,              3
    08/06/21 09:50:39.395,    2.12773e+00,    6.69646e-04,    1.79748e+04,    1.01968e+01,    5.14627e+02,    1.08989e+00,    1.40483e+02,    7.84699e-03,    2.89050e+01,    1.02490e-03,    1.22905e+02,    1.06825e-02,    9.61495e+00,    1.44278e-03,    8.38638e+00,    1.08542e-03,              3
    08/06/21 09:50:49.512,    2.12315e+00,    5.60106e-04,    1.79905e+04,    8.11975e+00,    5.29178e+02,    1.28181e+00,    1.40491e+02,    6.45813e-03,    2.89122e+01,    1.33808e-03,    1.22832e+02,    1.50521e-02,    9.61528e+00,    1.37781e-03,    8.38539e+00,    1.24611e-03,              3
    08/06/21 09:50:59.592,    2.11869e+00,    5.61422e-04,    1.80044e+04,    1.10389e+01,    5.40477e+02,    9.68152e-01,    1.40482e+02,    8.30574e-03,    2.89201e+01,    7.81582e-04,    1.22755e+02,    9.43939e-03,    9.61675e+00,    1.23217e-03,    8.38550e+00,    1.21293e-03,              3
    08/06/21 09:51:09.618,    2.11554e+00,    4.65619e-04,    1.80326e+04,    8.77853e+00,    5.49097e+02,    6.28514e-01,    1.40495e+02,    6.12072e-03,    2.89275e+01,    2.09821e-03,    1.22699e+02,    2.30342e-02,    9.61615e+00,    9.58395e-04,    8.38413e+00,    9.00043e-04,              3
    08/06/21 09:51:19.684,    2.11220e+00,    7.54106e-04,    1.80564e+04,    4.84424e+00,    5.56633e+02,    9.46005e-01,    1.40495e+02,    8.47596e-03,    2.89329e+01,    9.62028e-04,    1.22635e+02,    1.22242e-02,    9.61881e+00,    1.41601e-03,    8.38578e+00,    1.57566e-03,              3
    08/06/21 09:51:29.684,    2.11020e+00,    6.74767e-04,    1.80572e+04,    6.46713e+00,    5.68826e+02,    9.81640e-01,    1.40488e+02,    7.65197e-03,    2.89474e+01,    1.15948e-03,    1.22504e+02,    1.79233e-02,    9.61528e+00,    1.54285e-03,    8.38391e+00,    1.53626e-03,              3
    08/06/21 09:51:39.913,    2.10499e+00,    6.72830e-04,    1.80303e+04,    1.30882e+01,    5.79400e+02,    1.22883e+00,    1.40490e+02,    4.98557e-03,    2.89526e+01,    1.70772e-03,    1.22459e+02,    2.04323e-02,    9.61959e+00,    1.81464e-03,    8.38453e+00,    2.17253e-03,              3
    08/06/21 09:51:49.889,    2.10242e+00,    8.17384e-04,    1.80302e+04,    8.73816e+00,    5.89160e+02,    8.16834e-01,    1.40492e+02,    6.72162e-03,    2.89633e+01,    1.27025e-03,    1.22366e+02,    1.02773e-02,    9.61801e+00,    1.13119e-03,    8.38513e+00,    9.59443e-04,              3
    08/06/21 09:51:59.948,    2.10062e+00,    3.77135e-04,    1.80439e+04,    1.13467e+01,    5.97362e+02,    7.68906e-01,    1.40495e+02,    6.25885e-03,    2.89736e+01,    1.05387e-03,    1.22261e+02,    1.00268e-02,    9.61314e+00,    9.22053e-04,    8.38586e+00,    1.42527e-03,              3
    08/06/21 09:52:10.105,    2.09667e+00,    5.54862e-04,    1.80526e+04,    8.09060e+00,    6.08528e+02,    1.11077e+00,    1.40502e+02,    8.78005e-03,    2.89814e+01,    1.09563e-03,    1.22185e+02,    1.32138e-02,    9.61739e+00,    1.53046e-03,    8.38564e+00,    1.10865e-03,              3
    08/06/21 09:52:20.009,    2.09304e+00,    6.78902e-04,    1.80703e+04,    9.70263e+00,    6.21144e+02,    1.48097e+00,    1.40485e+02,    7.94782e-03,    2.89929e+01,    1.25817e-03,    1.22066e+02,    1.22386e-02,    9.61451e+00,    1.29224e-03,    8.38521e+00,    1.07361e-03,              3
    08/06/21 09:52:30.085,    2.08916e+00,    6.13222e-04,    1.80624e+04,    9.84590e+00,    6.32796e+02,    8.46677e-01,    1.40488e+02,    8.16570e-03,    2.90022e+01,    1.08818e-03,    1.21959e+02,    8.33694e-03,    9.61484e+00,    1.16799e-03,    8.38660e+00,    1.27798e-03,              3
    08/06/21 09:52:40.162,    2.08566e+00,    6.91683e-04,    1.80659e+04,    7.10618e+00,    6.43515e+02,    1.16692e+00,    1.40489e+02,    7.27458e-03,    2.90095e+01,    1.10745e-03,    1.21891e+02,    1.49928e-02,    9.61655e+00,    7.01659e-04,    8.38477e+00,    7.55202e-04,              3
    08/06/21 09:52:50.278,    2.08267e+00,    4.97510e-04,    1.80466e+04,    8.19316e+00,    6.54973e+02,    1.06851e+00,    1.40495e+02,    6.42636e-03,    2.90184e+01,    1.10738e-03,    1.21833e+02,    1.18684e-02,    9.61507e+00,    1.26113e-03,    8.38598e+00,    9.24521e-04,              3
    08/06/21 09:53:00.365,    2.07894e+00,    4.21012e-04,    1.80696e+04,    7.99741e+00,    6.66177e+02,    8.88700e-01,    1.40491e+02,    6.65161e-03,    2.90330e+01,    1.99382e-03,    1.21664e+02,    1.87090e-02,    9.61444e+00,    1.06526e-03,    8.38516e+00,    8.94212e-04,              3
    08/06/21 09:53:10.625,    2.07588e+00,    3.52814e-04,    1.80489e+04,    9.58456e+00,    6.76364e+02,    8.38236e-01,    1.40497e+02,    6.65427e-03,    2.90370e+01,    1.32096e-03,    1.21625e+02,    1.58196e-02,    9.61443e+00,    1.58836e-03,    8.38291e+00,    8.72002e-04,              3
    08/06/21 09:53:20.601,    2.07171e+00,    4.62935e-04,    1.80462e+04,    8.61143e+00,    6.86925e+02,    8.29150e-01,    1.40497e+02,    6.63647e-03,    2.90437e+01,    1.64305e-03,    1.21563e+02,    2.00226e-02,    9.61509e+00,    1.38942e-03,    8.38615e+00,    1.34525e-03,              3
    08/06/21 09:53:30.616,    2.06872e+00,    4.81419e-04,    1.80581e+04,    7.09157e+00,    6.97923e+02,    1.02039e+00,    1.40481e+02,    7.54407e-03,    2.90547e+01,    9.18876e-04,    1.21440e+02,    1.19316e-02,    9.61463e+00,    1.37655e-03,    8.38796e+00,    7.62807e-04,              3
    08/06/21 09:53:40.681,    2.06511e+00,    3.69107e-04,    1.80474e+04,    8.41606e+00,    7.07917e+02,    8.47537e-01,    1.40496e+02,    7.61318e-03,    2.90586e+01,    1.65051e-03,    1.21404e+02,    1.83381e-02,    9.61828e+00,    1.28808e-03,    8.38505e+00,    9.79229e-04,              3
    08/06/21 09:53:50.687,    2.06727e+00,    2.23398e-03,    1.80353e+04,    8.33896e+00,    7.01540e+02,    6.60102e+00,    1.40488e+02,    8.58276e-03,    2.90724e+01,    1.25054e-03,    1.21270e+02,    1.42481e-02,    9.61759e+00,    1.56351e-03,    8.38596e+00,    1.06187e-03,              3
